is_owner,is_promoted,is_open,is_exposure,url,created,advertised_date,id,rentable_id,city,city_area,street_name,postal_code,description,category,title,rooms,size_m2,monthly_rent,monthly_rent_currency,monthly_rent_extra_costs,prepaid_rent,deposit,deposit_currency,location,open_house,images,has_video,formatted_address,state,floor,rental_period,available_from,is_contactable_via_message,other_details,review_reason,needs_follow_up,city_level_1,city_level_2,city_level_3,upsell_url,video_url,digital_showing,created_draft_contract,energy_rating,locked_fields,hide_from_company_search,interactive_floor_plan_id,deleted,social_housing,is_contacted,is_newbuild,ad_phone_number,video
False,False,False,False,/lejligheder/k%C3%B8benhavn/93m2-4-vaer-id-5447205,2024-07-16T07:45:03.652377+00:00,2024-07-16T07:45:03.743988+00:00,5447205,5530513,København,Taastrup,Spotorno Alle,2630,,rental_apartment,RIGTIG DEJLIG LEJLIGHED I HØJE TAASTRUP,4.0,93.0,13300.0,DKK,800.0,13300.0,39900.0,DKK,"{'lat': 55.644039, 'lng': 12.271223}",,"[{'url': 'https://image-lambda.boligportal.dk/1fe25bd190ea72b978870f4c53ae4647', 'is_floor_plan': False}, {'url': 'https://image-lambda.boligportal.dk/104085c08f820d5fda2db9cfa5aeab43', 'is_floor_plan': False}, {'url': 'https://image-lambda.boligportal.dk/afc377ba335bbea5aa648f0de55cae83', 'is_floor_plan': False}, {'url': 'https://image-lambda.boligportal.dk/055f8967469864ba625d47b5739f152f', 'is_floor_plan': False}, {'url': 'https://image-lambda.boligportal.dk/2ac7ce8e9f314a23c45fdce78eaa20dd', 'is_floor_plan': False}]",False,,ACTIVE_APPROVED,2.0,0,2024-11-01,,,,False,københavn,taastrup,høje taastrup,/lejem%C3%A5l/5530513/produkter,/lejem%C3%A5l/5530513/video,True,False,A2020,[],False,,False,False,False,False,,
False,False,False,False,/v%C3%A6relser/k%C3%B8benhavn/21m2-1-vaer-id-5222767,2021-09-06T15:20:36.765940+00:00,2024-07-16T07:35:11.293796+00:00,5222767,5230480,København,København V,Vester Voldgade,1552,,rental_room,A 21 m² large bright room available now in a super central apartment (possibly partly or fully furnished + CPR),1.0,21.0,6500.0,DKK,0.0,0.0,15000.0,DKK,"{'lat': 55.674243, 'lng': 12.573128}",,"[{'url': 'https://image-lambda.boligportal.dk/c54ed2018b3ffa0e926194e231ba7d67', 'is_floor_plan': False}, {'url': 'https://image-lambda.boligportal.dk/cbdebff5232220b30df812abd7fdde5c', 'is_floor_plan': False}, {'url': 'https://image-lambda.boligportal.dk/56a9251a11d7d35c58d6c87d0d59c12d', 'is_floor_plan': False}, {'url': 'https://image-lambda.boligportal.dk/e10b7acd7d085f423ed8dbacd24b947e', 'is_floor_plan': False}, {'url': 'https://image-lambda.boligportal.dk/3d184830b0ba67def4b0d89bb648f931', 'is_floor_plan': False}]",False,,ACTIVE_APPROVED,3.0,0,,,,,False,københavn,københavn v,,/lejem%C3%A5l/5230480/produkter,/lejem%C3%A5l/5230480/video,False,False,A2020,[],False,,False,False,False,False,,
False,False,False,False,/lejligheder/k%C3%B8benhavn/107m2-3-vaer-id-5249637,2021-12-26T17:10:29.173903+00:00,2024-07-16T06:09:28.669349+00:00,5249637,5262930,København,Vanløse,Ålekistevej,2720,,rental_apartment,Big apartment ready from August ,3.0,107.0,14000.0,DKK,2000.0,14000.0,14000.0,DKK,"{'lat': 55.692004, 'lng': 12.481115}",,"[{'url': 'https://image-lambda.boligportal.dk/8b43c9ef0285ff4d34c7bec87e0ba70c', 'is_floor_plan': False}, {'url': 'https://image-lambda.boligportal.dk/34fd309928077332095fc0bb61814f0a', 'is_floor_plan': False}, {'url': 'https://image-lambda.boligportal.dk/1f140088afef78d6c0fb7487cf3310d4', 'is_floor_plan': False}, {'url': 'https://image-lambda.boligportal.dk/503bd222349e8e8008ea64fda8e486cf', 'is_floor_plan': False}]",False,,ACTIVE_APPROVED,3.0,12,2024-08-01,,,,False,københavn,vanløse,,/lejem%C3%A5l/5262930/produkter,/lejem%C3%A5l/5262930/video,True,False,B,[],False,,False,False,False,False,,
False,False,False,False,/lejligheder/k%C3%B8benhavn/34m2-1-vaer-id-869803,2011-03-04T12:50:05+00:00,2024-07-16T01:49:15.519097+00:00,869803,869803,København,København Ø,Tåsingegade,2100,,rental_apartment,"Rental offer- Studio Plus Room for rent at Tåsingegade, Pulse Østerbro.",1.0,34.0,9200.0,DKK,0.0,0.0,18400.0,DKK,"{'lat': 55.709815, 'lng': 12.572323}",,"[{'url': 'https://image-lambda.boligportal.dk/93e07c3c64189552e4d89eb8930356d8', 'is_floor_plan': False}, {'url': 'https://image-lambda.boligportal.dk/89bca3eed0969766a97fa9ae9f1773ab', 'is_floor_plan': False}, {'url': 'https://image-lambda.boligportal.dk/6451335bb9595297b3302a2e4b55591f', 'is_floor_plan': False}, {'url': 'https://image-lambda.boligportal.dk/777c7aea41cb377d36cf1460ed8621fa', 'is_floor_plan': False}, {'url': 'https://image-lambda.boligportal.dk/3125bc3a66f1a8a8aa57bdb11e4f2bc2', 'is_floor_plan': False}]",False,,ACTIVE_APPROVED,4.0,12,,,,,False,københavn,københavn ø,,/lejem%C3%A5l/869803/produkter,/lejem%C3%A5l/869803/video,True,False,,[],False,,False,False,False,False,,
False,False,False,False,/lejligheder/k%C3%B8benhavn/88m2-4-vaer-id-5447152,2024-07-15T14:49:14.478304+00:00,2024-07-15T14:49:21.134682+00:00,5447152,5530445,København,Ballerup,Guldblommevej,2750,,rental_apartment,4 værelses lejlighed på Guldblommevej i Ballerup udlejes,4.0,88.0,12800.0,DKK,1065.0,12800.0,38400.0,DKK,"{'lat': 55.729906, 'lng': 12.35552}",,"[{'url': 'https://image-lambda.boligportal.dk/3232a91b9ee7eeebcc5a409eba822352', 'is_floor_plan': False}, {'url': 'https://image-lambda.boligportal.dk/cd4ac20a9f8643f1b4528f05a30b0436', 'is_floor_plan': False}, {'url': 'https://image-lambda.boligportal.dk/0f0f1b045eff992ed569b4a0bdc24fe3', 'is_floor_plan': False}, {'url': 'https://image-lambda.boligportal.dk/ddf1b1b1b1624fb9f646b8845a4c6766', 'is_floor_plan': False}, {'url': 'https://image-lambda.boligportal.dk/1a317de4a4f2f03f93dd991c8747ed22', 'is_floor_plan': False}]",False,,ACTIVE_APPROVED,2.0,0,2024-07-15,,,,False,københavn,ballerup,,/lejem%C3%A5l/5530445/produkter,/lejem%C3%A5l/5530445/video,False,False,,[],False,,False,False,False,False,,
False,False,False,False,/lejligheder/k%C3%B8benhavn/135m2-4-vaer-id-4191371,2019-06-07T12:03:10+00:00,2024-07-15T14:15:02.611370+00:00,4191371,4191371,København,København SV,Dieselvej,2450,,rental_apartment,Stor DELEVENLIG 4-værelses lejlighed,4.0,135.0,18750.0,DKK,1500.0,18750.0,56250.0,DKK,"{'lat': 55.651399, 'lng': 12.555393}",,"[{'url': 'https://image-lambda.boligportal.dk/478d8b31eb56170cef80371eda8d86ca', 'is_floor_plan': False}, {'url': 'https://image-lambda.boligportal.dk/b626821cf16a342755d511eef8b8c9d0', 'is_floor_plan': True}, {'url': 'https://image-lambda.boligportal.dk/4aa1a50d2c40febdcff7f64c1d7d52a4', 'is_floor_plan': False}, {'url': 'https://image-lambda.boligportal.dk/382185d68b5922fb4e8bf89ecbb4c712', 'is_floor_plan': False}, {'url': 'https://image-lambda.boligportal.dk/ff3087c6dee810f1732a22d41e077a32', 'is_floor_plan': False}]",False,,ACTIVE_APPROVED,4.0,0,2023-08-15,,,,False,københavn,københavn sv,,/lejem%C3%A5l/4191371/produkter,/lejem%C3%A5l/4191371/video,False,False,,[],False,,False,False,False,False,,
False,False,False,False,/lejligheder/k%C3%B8benhavn/79m2-3-vaer-id-5447144,2024-07-15T13:49:09.294195+00:00,2024-07-15T13:49:17.342335+00:00,5447144,5530433,København,Ishøj,Spættevangen,2635,,rental_apartment,3 værelses lejlighed på Spættevangen i Ishøj udlejes,3.0,79.0,11400.0,DKK,900.0,11400.0,34200.0,DKK,"{'lat': 55.607031, 'lng': 12.352064}",,"[{'url': 'https://image-lambda.boligportal.dk/66220cbc54e3c43ccac0ba01db34014d', 'is_floor_plan': False}, {'url': 'https://image-lambda.boligportal.dk/79f3ac83aea72d5f9a086b8fe0f8b0ea', 'is_floor_plan': False}, {'url': 'https://image-lambda.boligportal.dk/46401435853489123c738f12ba6fcdae', 'is_floor_plan': False}, {'url': 'https://image-lambda.boligportal.dk/ea1059e8d334379a0815b5f34795d1e4', 'is_floor_plan': False}, {'url': 'https://image-lambda.boligportal.dk/d0e01c7ee12d8836ceee2ff57da5c49d', 'is_floor_plan': False}]",False,,ACTIVE_APPROVED,6.0,0,2024-07-15,,,,False,københavn,ishøj,,/lejem%C3%A5l/5530433/produkter,/lejem%C3%A5l/5530433/video,False,False,,[],False,,False,False,False,False,,
False,False,False,False,/lejligheder/k%C3%B8benhavn/134m2-3-vaer-id-5447140,2024-07-15T13:43:19.530050+00:00,2024-07-15T13:43:21.168439+00:00,5447140,5530428,København,København N,Rantzausgade,2200,,rental_apartment,3 værelses lejlighed på Rantzausgade i København N udlejes,3.0,134.0,17900.0,DKK,1000.0,17900.0,53700.0,DKK,"{'lat': 55.687962, 'lng': 12.546038}",,"[{'url': 'https://image-lambda.boligportal.dk/6294727c1e161c22975b28514efac16f', 'is_floor_plan': False}]",False,,ACTIVE_APPROVED,1.0,0,2024-10-01,,,,False,københavn,københavn n,,/lejem%C3%A5l/5530428/produkter,/lejem%C3%A5l/5530428/video,False,False,D,[],False,,False,False,False,False,,
False,False,False,False,/lejligheder/k%C3%B8benhavn/77m2-3-vaer-id-5447137,2024-07-15T12:48:48.077241+00:00,2024-07-15T12:48:55.598772+00:00,5447137,5530423,København,Ishøj,Spættevangen,2635,,rental_apartment,3 værelses lejlighed på Spættevangen i Ishøj udlejes,3.0,77.0,11500.0,DKK,850.0,11500.0,34500.0,DKK,"{'lat': 55.607031, 'lng': 12.352064}",,"[{'url': 'https://image-lambda.boligportal.dk/6ddcaefad06f68301a7f36ed30a8d2cc', 'is_floor_plan': False}, {'url': 'https://image-lambda.boligportal.dk/66220cbc54e3c43ccac0ba01db34014d', 'is_floor_plan': False}, {'url': 'https://image-lambda.boligportal.dk/79f3ac83aea72d5f9a086b8fe0f8b0ea', 'is_floor_plan': False}, {'url': 'https://image-lambda.boligportal.dk/46401435853489123c738f12ba6fcdae', 'is_floor_plan': False}, {'url': 'https://image-lambda.boligportal.dk/ea1059e8d334379a0815b5f34795d1e4', 'is_floor_plan': False}]",False,,ACTIVE_APPROVED,5.0,0,2024-07-15,,,,False,københavn,ishøj,,/lejem%C3%A5l/5530423/produkter,/lejem%C3%A5l/5530423/video,False,False,,[],False,,False,False,False,False,,
False,False,False,False,/lejligheder/k%C3%B8benhavn/84m2-3-vaer-id-5447123,2024-07-15T11:49:48.983869+00:00,2024-07-15T11:49:55.708811+00:00,5447123,5530403,København,Taastrup,Bornholms Allé,2630,,rental_apartment,3 værelses lejlighed på Bornholms Allé i Taastrup udlejes,3.0,84.0,12000.0,DKK,950.0,12000.0,36000.0,DKK,"{'lat': 55.646157, 'lng': 12.26916}",,"[{'url': 'https://image-lambda.boligportal.dk/496e5ceba621f45d4dc011940f239678', 'is_floor_plan': False}, {'url': 'https://image-lambda.boligportal.dk/25d00a550e725cc631801ab74188eb7a', 'is_floor_plan': False}, {'url': 'https://image-lambda.boligportal.dk/6dcb84fe77020c7aaddeeb386758852d', 'is_floor_plan': False}, {'url': 'https://image-lambda.boligportal.dk/988fb6c25785c7a8620be3ddb169ab0d', 'is_floor_plan': False}, {'url': 'https://image-lambda.boligportal.dk/f3deb5c17ef0e4e14024e0569626c17a', 'is_floor_plan': False}]",False,,ACTIVE_APPROVED,3.0,0,2024-07-31,,,,False,københavn,taastrup,høje taastrup,/lejem%C3%A5l/5530403/produkter,/lejem%C3%A5l/5530403/video,False,False,,[],False,,False,False,False,False,,
False,False,False,False,/lejligheder/k%C3%B8benhavn/79m2-3-vaer-id-5447122,2024-07-15T11:49:17.124702+00:00,2024-07-15T11:49:24.861798+00:00,5447122,5530402,København,Ishøj,Spættevangen,2635,,rental_apartment,3 værelses lejlighed på Spættevangen i Ishøj udlejes,3.0,79.0,11300.0,DKK,900.0,11300.0,33900.0,DKK,"{'lat': 55.607031, 'lng': 12.352064}",,"[{'url': 'https://image-lambda.boligportal.dk/66220cbc54e3c43ccac0ba01db34014d', 'is_floor_plan': False}, {'url': 'https://image-lambda.boligportal.dk/79f3ac83aea72d5f9a086b8fe0f8b0ea', 'is_floor_plan': False}, {'url': 'https://image-lambda.boligportal.dk/46401435853489123c738f12ba6fcdae', 'is_floor_plan': False}, {'url': 'https://image-lambda.boligportal.dk/ea1059e8d334379a0815b5f34795d1e4', 'is_floor_plan': False}, {'url': 'https://image-lambda.boligportal.dk/d0e01c7ee12d8836ceee2ff57da5c49d', 'is_floor_plan': False}]",False,,ACTIVE_APPROVED,5.0,0,2024-07-15,,,,False,københavn,ishøj,,/lejem%C3%A5l/5530402/produkter,/lejem%C3%A5l/5530402/video,False,False,,[],False,,False,False,False,False,,
False,False,False,False,/lejligheder/k%C3%B8benhavn/103m2-4-vaer-id-5447120,2024-07-15T11:43:02.177891+00:00,2024-07-15T11:43:31.612409+00:00,5447120,5530400,København,Vallensbæk Strand,Delta Park,2665,,rental_apartment,4 værelses lejlighed på Delta Park i Vallensbæk Strand  udlejes,4.0,103.0,12850.0,DKK,1274.0,12850.0,38550.0,DKK,"{'lat': 55.627212, 'lng': 12.388447}",,"[{'url': 'https://image-lambda.boligportal.dk/713e831794ca6f285be831607a5dc7a9', 'is_floor_plan': False}, {'url': 'https://image-lambda.boligportal.dk/2ece541bdf82c144aaf3bc059628c58e', 'is_floor_plan': False}, {'url': 'https://image-lambda.boligportal.dk/73d3811d25eae0b1e2a321dc426d31c3', 'is_floor_plan': False}, {'url': 'https://image-lambda.boligportal.dk/d750f095104698408216023cc3b4013c', 'is_floor_plan': False}, {'url': 'https://image-lambda.boligportal.dk/4eb9b02b98589c1f2a0b55932134aaf3', 'is_floor_plan': False}]",False,,ACTIVE_APPROVED,5.0,0,2024-10-01,,,,False,københavn,vallensbæk strand,,/lejem%C3%A5l/5530400/produkter,/lejem%C3%A5l/5530400/video,False,False,A2010,[],False,,False,False,False,False,,
False,False,False,False,/lejligheder/k%C3%B8benhavn/90m2-3-vaer-id-5259484,2022-02-14T11:27:59.081622+00:00,2024-07-15T11:26:19.972481+00:00,5259484,5273438,København,Charlottenlund,Ordrupvej,2920,,rental_apartment,Complete Hotel Apartment,3.0,90.0,22900.0,DKK,2900.0,22900.0,22900.0,DKK,"{'lat': 55.760348, 'lng': 12.572231}",,"[{'url': 'https://image-lambda.boligportal.dk/17e625c1a7f471ee3121a49abcc06c29', 'is_floor_plan': False}, {'url': 'https://image-lambda.boligportal.dk/d9c8b9a4534e11bed850d7087be67ad0', 'is_floor_plan': False}, {'url': 'https://image-lambda.boligportal.dk/00fe755b6e24bcee149088025390a852', 'is_floor_plan': False}, {'url': 'https://image-lambda.boligportal.dk/ef08765c233d9459b3805187adebab09', 'is_floor_plan': False}, {'url': 'https://image-lambda.boligportal.dk/a7e9ace6a1b77a3f68b57911a49462e7', 'is_floor_plan': False}]",True,,ACTIVE_APPROVED,1.0,12,2024-10-01,,,,False,københavn,charlottenlund,,/lejem%C3%A5l/5273438/produkter,/lejem%C3%A5l/5273438/video,True,True,,[],False,,False,False,False,False,,
False,False,False,False,/lejligheder/k%C3%B8benhavn/98m2-4-vaer-id-5447104,2024-07-15T10:48:54.820933+00:00,2024-07-15T10:49:02.219356+00:00,5447104,5530383,København,Skovlunde,Blokhaven,2740,,rental_apartment,4 værelses lejlighed på Blokhaven i Skovlunde udlejes,4.0,98.0,14500.0,DKK,1100.0,14500.0,43500.0,DKK,"{'lat': 55.71982, 'lng': 12.402813}",,"[{'url': 'https://image-lambda.boligportal.dk/bb164405603665e12c530e9d897c4749', 'is_floor_plan': False}, {'url': 'https://image-lambda.boligportal.dk/debed354c751ee06660c837192c4d6ec', 'is_floor_plan': False}, {'url': 'https://image-lambda.boligportal.dk/c7ad3d01e5a2f3f341c648a1e880514e', 'is_floor_plan': False}, {'url': 'https://image-lambda.boligportal.dk/9d747b4d7de012f9eee41268809c432e', 'is_floor_plan': False}, {'url': 'https://image-lambda.boligportal.dk/436fe370d807528fe14a0f982d76fb43', 'is_floor_plan': False}]",False,,ACTIVE_APPROVED,3.0,0,2024-09-30,,,,False,københavn,skovlunde,,/lejem%C3%A5l/5530383/produkter,/lejem%C3%A5l/5530383/video,False,False,,[],False,,False,False,False,False,,
False,False,True,False,/lejligheder/k%C3%B8benhavn/79m2-3-vaer-id-5163388,2021-03-08T09:01:36.268505+00:00,2024-07-15T10:44:23.278633+00:00,5163388,5163395,København,Rødovre,Møllevangen,2610,,rental_apartment,DELEVENLIG 3-VÆRELSES I RØDOVRE,3.0,79.0,11900.0,DKK,700.0,11900.0,35700.0,DKK,"{'lat': 55.704771, 'lng': 12.434983}",,"[{'url': 'https://image-lambda.boligportal.dk/cd9dcebbb4e1109b011a808d3165b0d1', 'is_floor_plan': False}, {'url': 'https://image-lambda.boligportal.dk/48c0536ef7a06915c41c9cb65f72761b', 'is_floor_plan': False}, {'url': 'https://image-lambda.boligportal.dk/a9f943e49d54cb672a24f18e83b14cb8', 'is_floor_plan': False}, {'url': 'https://image-lambda.boligportal.dk/ce4dbcfc68474d18d6d76148e12f438d', 'is_floor_plan': False}, {'url': 'https://image-lambda.boligportal.dk/128208427b04ee0b11336d5a89229ec5', 'is_floor_plan': False}]",False,,ACTIVE_APPROVED,1.0,0,,,,,False,københavn,rødovre,,/lejem%C3%A5l/5163395/produkter,/lejem%C3%A5l/5163395/video,True,False,,[],False,,False,False,False,False,,
False,False,False,False,/lejligheder/k%C3%B8benhavn/95m2-3-vaer-id-5447103,2024-07-15T10:43:01.330017+00:00,2024-07-15T10:43:25.216689+00:00,5447103,5530379,København,Vallensbæk Strand,Delta Park,2665,,rental_apartment,3 værelses lejlighed på Delta Park i Vallensbæk Strand  udlejes,3.0,95.0,12200.0,DKK,1000.0,12200.0,36600.0,DKK,"{'lat': 55.626815, 'lng': 12.387595}",,"[{'url': 'https://image-lambda.boligportal.dk/397913023b8489c14097cb3dc0f36951', 'is_floor_plan': False}, {'url': 'https://image-lambda.boligportal.dk/110a9c7d5c3d6635b524c2f9321b3a59', 'is_floor_plan': False}, {'url': 'https://image-lambda.boligportal.dk/23633fb6890487518f8675c2ca0b9d59', 'is_floor_plan': False}, {'url': 'https://image-lambda.boligportal.dk/c3e32668a166d1fe36f9c6e30a9db527', 'is_floor_plan': False}, {'url': 'https://image-lambda.boligportal.dk/1eb1fd58ecdff68708347f38e30de1ab', 'is_floor_plan': False}]",False,,ACTIVE_APPROVED,4.0,0,2024-11-01,,,,False,københavn,vallensbæk strand,,/lejem%C3%A5l/5530379/produkter,/lejem%C3%A5l/5530379/video,False,False,A2010,[],False,,False,False,False,False,,
False,False,False,False,/v%C3%A6relser/k%C3%B8benhavn/12m2-1-vaer-id-5402245,2023-11-18T16:10:53.499745+00:00,2024-07-15T09:59:10.652796+00:00,5402245,5470001,København,Kastrup,Helmer Søgårds Alle,2770,,rental_room,Nyistandsat lejlighed i 3 værelser,1.0,12.0,6000.0,DKK,0.0,6000.0,18000.0,DKK,"{'lat': 55.632517, 'lng': 12.643048}",,"[{'url': 'https://image-lambda.boligportal.dk/c5e3ef64b5a46d15f6f1ec35e5f7d7ef', 'is_floor_plan': True}, {'url': 'https://image-lambda.boligportal.dk/738833d371f5f51e7968bf39c4311c75', 'is_floor_plan': False}, {'url': 'https://image-lambda.boligportal.dk/556594957db8d1483eb66b4a406468d7', 'is_floor_plan': False}, {'url': 'https://image-lambda.boligportal.dk/acd673488c8b9335ce761d39ed07bc6a', 'is_floor_plan': False}, {'url': 'https://image-lambda.boligportal.dk/078506f19066efec68494c1053a55851', 'is_floor_plan': False}]",False,,ACTIVE_APPROVED,1.0,6,2024-09-01,,,,False,københavn,kastrup,,/lejem%C3%A5l/5470001/produkter,/lejem%C3%A5l/5470001/video,False,False,D,[],False,,False,False,False,False,,
False,False,False,False,/lejligheder/k%C3%B8benhavn/52m2-2-vaer-id-5447096,2024-07-15T09:48:52.403855+00:00,2024-07-15T09:48:58.370820+00:00,5447096,5530367,København,København S,Michael Strunges,2300,,rental_apartment,Lindgrens Hus – Det nye centrum i Bellakvarter,2.0,52.0,11900.0,DKK,550.0,11900.0,35700.0,DKK,"{'lat': 55.637841, 'lng': 12.58114}",,"[{'url': 'https://image-lambda.boligportal.dk/b27ebe02e3fefa731fc44f76968a522e', 'is_floor_plan': False}, {'url': 'https://image-lambda.boligportal.dk/1e0f334f581cd00deebe3405f0bafff6', 'is_floor_plan': False}, {'url': 'https://image-lambda.boligportal.dk/a26e6ca5d2dcd6e7b5c0308cc3626fe2', 'is_floor_plan': False}, {'url': 'https://image-lambda.boligportal.dk/a540358040b46e2c11d836c68b294c04', 'is_floor_plan': False}, {'url': 'https://image-lambda.boligportal.dk/ddcafd6ffcf55b4bcf2cd58918fc5b9a', 'is_floor_plan': False}]",False,,ACTIVE_APPROVED,1.0,0,2024-08-31,,,,False,københavn,københavn s,,/lejem%C3%A5l/5530367/produkter,/lejem%C3%A5l/5530367/video,False,False,A2020,[],False,,False,False,False,False,,
False,False,False,False,/lejligheder/k%C3%B8benhavn/77m2-3-vaer-id-5447004,2024-07-13T17:13:41.595800+00:00,2024-07-15T08:29:34.222675+00:00,5447004,5529343,København,København Ø,Otto Mallings Gade,2100,,rental_apartment,3-værelses lejlighed med sydvendt altan,3.0,77.0,14500.0,DKK,1100.0,0.0,43500.0,DKK,"{'lat': 55.712404, 'lng': 12.568281}",,"[{'url': 'https://image-lambda.boligportal.dk/f24ec011947c037bd32781cc20914f6d', 'is_floor_plan': False}, {'url': 'https://image-lambda.boligportal.dk/d55e93463305f005f76224114399c1db', 'is_floor_plan': False}, {'url': 'https://image-lambda.boligportal.dk/ef2e6ac5fbfc87728ad124b6126f01e3', 'is_floor_plan': False}, {'url': 'https://image-lambda.boligportal.dk/449bb829352acdd9b73e5b90360dc7e6', 'is_floor_plan': False}, {'url': 'https://image-lambda.boligportal.dk/01520f62577005e1fdf07f9f38f858f0', 'is_floor_plan': False}]",False,,ACTIVE_APPROVED,3.0,0,2024-10-01,,,,False,københavn,københavn ø,,/lejem%C3%A5l/5529343/produkter,/lejem%C3%A5l/5529343/video,False,True,D,[],False,,False,False,False,False,,
False,False,False,False,/v%C3%A6relser/k%C3%B8benhavn/27m2-1-vaer-id-4659131,2020-04-02T13:32:52+00:00,2024-07-15T07:39:09.912249+00:00,4659131,4659131,København,København Ø,Tåsingegade,2100,,rental_room,"Rental offer- Room for rent at Tåsingegade, Pulse Østerbro.",1.0,27.0,8400.0,DKK,0.0,0.0,16800.0,DKK,"{'lat': 55.709815, 'lng': 12.572323}",,"[{'url': 'https://image-lambda.boligportal.dk/51c18168ba7b5a16c355d7579bc9541e', 'is_floor_plan': False}, {'url': 'https://image-lambda.boligportal.dk/50a493181cf5e2c303d125d8ce94f384', 'is_floor_plan': False}, {'url': 'https://image-lambda.boligportal.dk/9ac8745bd524a8396749f6a3320c62f9', 'is_floor_plan': False}, {'url': 'https://image-lambda.boligportal.dk/cc0bcdc6ba4d3034a937f8735330bd35', 'is_floor_plan': False}]",False,,ACTIVE_APPROVED,,12,,,,,False,københavn,københavn ø,,/lejem%C3%A5l/4659131/produkter,/lejem%C3%A5l/4659131/video,True,False,,[],False,,False,False,False,False,,
False,False,False,False,/v%C3%A6relser/k%C3%B8benhavn/11m2-1-vaer-id-5447055,2024-07-14T19:24:02.961627+00:00,2024-07-15T06:39:13.383164+00:00,5447055,5530284,København,Brøndby,Mudillesvej,2605,,rental_room,Cozy room in Glostrup,1.0,11.0,4660.0,DKK,0.0,4660.0,11980.0,DKK,"{'lat': 55.657161, 'lng': 12.397078}",,"[{'url': 'https://image-lambda.boligportal.dk/eefcdfe22d85b1941a4148476a102d74', 'is_floor_plan': False}, {'url': 'https://image-lambda.boligportal.dk/81925da2311ef9aa06372eb6b4633cd6', 'is_floor_plan': False}, {'url': 'https://image-lambda.boligportal.dk/5f51900e31e7733d5e42fb342ee5d0ab', 'is_floor_plan': True}]",True,,ACTIVE_APPROVED,2.0,0,2024-08-01,,,,False,københavn,brøndby,,/lejem%C3%A5l/5530284/produkter,/lejem%C3%A5l/5530284/video,False,True,,[],False,,False,False,False,False,,
False,False,False,False,/lejligheder/k%C3%B8benhavn/82m2-3-vaer-id-5447064,2024-07-15T06:22:49.499869+00:00,2024-07-15T06:22:49.559124+00:00,5447064,5530309,København,Brøndby,Elementfabrikken,2605,,rental_apartment,3-værelses lejlighed,3.0,82.0,11850.0,DKK,800.0,11850.0,35550.0,DKK,"{'lat': 55.657924, 'lng': 12.398733}",,"[{'url': 'https://image-lambda.boligportal.dk/be89556e3eb9d3fc2ffdec2d1dc78fe4', 'is_floor_plan': False}, {'url': 'https://image-lambda.boligportal.dk/03c237074dfffe14ca0c0b7dda387f94', 'is_floor_plan': False}, {'url': 'https://image-lambda.boligportal.dk/85fae171af28c389d0d8c5433de9c269', 'is_floor_plan': False}, {'url': 'https://image-lambda.boligportal.dk/c7b27589a0de117ba90bfdde8ad3e331', 'is_floor_plan': False}, {'url': 'https://image-lambda.boligportal.dk/a3907943d21f3ace8b3959d0baaa4961', 'is_floor_plan': False}]",False,,ACTIVE_APPROVED,2.0,0,2024-11-01,,,,False,københavn,brøndby,,/lejem%C3%A5l/5530309/produkter,/lejem%C3%A5l/5530309/video,False,False,,[],False,,False,False,False,False,,
False,False,False,False,/v%C3%A6relser/k%C3%B8benhavn/14m2-1-vaer-id-5028736,2020-10-31T21:22:11+00:00,2024-07-14T07:38:22.872660+00:00,5028736,5028736,København,København S,Kongelundsvej,2300,,rental_room,Værelse tæt på Ørestad St.,1.0,14.0,3650.0,DKK,0.0,7300.0,0.0,DKK,"{'lat': 55.63245, 'lng': 12.587602}",,"[{'url': 'https://image-lambda.boligportal.dk/6eca0d6700f1c5d43043872386e39a46', 'is_floor_plan': False}]",False,,ACTIVE_APPROVED,,6,2024-08-01,,,,False,københavn,københavn s,,/lejem%C3%A5l/5028736/produkter,/lejem%C3%A5l/5028736/video,False,False,E,[],False,,False,False,False,False,,
False,False,False,False,/v%C3%A6relser/k%C3%B8benhavn/12m2-1-vaer-id-1813113,2014-03-03T11:31:38+00:00,2024-07-14T07:37:08.695221+00:00,1813113,1813113,København,København S,Knapmagerstien,2300,,rental_room,Lækkert værelse!!! Amager,1.0,12.0,6500.0,DKK,0.0,10000.0,10000.0,DKK,"{'lat': 55.652104, 'lng': 12.594293}",,[],False,,ACTIVE_APPROVED,,0,,,,,False,københavn,københavn s,,/lejem%C3%A5l/1813113/produkter,/lejem%C3%A5l/1813113/video,False,False,,[],False,,False,False,False,False,,
